Rating;Title;Review;Author;Date;Link;Expected Feature;Polarity
5.0 out of 5 stars;Perfect Xperia XZ2 Compact Case!;This case was easy to apply to my new phone and provides a great grip.  All the cutouts are perfect for the phone's ports and buttons.  And, it's clear, so my entire phone is visible.  I like it, a lot!;Lorraine;11-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone;2,2
5.0 out of 5 stars;Love it;"Great pictures just like all Sonys.
Screen is nice, easy to use";Avgustina;13-Nov-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;picture,screen;1,1
5.0 out of 5 stars;Beast of a small phone;"If you compare it to older compact xperias, this is small, the screen just occupied where some of the bezels were. People can now be happy for the less bezels. I do believe Sony is a bit late in this, as more phones are now are almost bezeless. I don't really care too much about that, but I do like the less bezels, so I guess I do care about it a bit. I like that it looks curvy. The fingerprint sensor needs a bit of getting used to because it is in the middle in the back. This is compact though which may have something to do with my getting used to the fingerprint sensor placement really quickly.
Definitely looks elegant especially with the glossy like and very slightly curved edge screen.
Pictures look vibrant on this and you can pick three color settings in this but colors really pop out on the vivid mode. Standard mode is good enough for regular use. It has a 1080p so it is sharp and since it's small,  netflix videos look so stunning in this.
The camera is very good, as usual, you'd have to be pretty good at manual to produce perfect pictures. You don't have to fiddle a lot with video settings, you'll get good results taking videos from this phone, even the stabilization.
The performance is, of course, excellent. It has SD 845 in so that explains itself. I had trouble with an app called Imgur though. I love the app but for some reason, the phone heats up if the app is used for about like 5 minutes, and that eats up a lot of battery.
The battery is pretty decent. Normally I'd get 5 to 6 hours screen time with this. I do use bluetooth and gps for a driver's insurance app so the screen time goes down an hour.
The usb-c headphones doesn't bother me much. I am ok with using a dongle. I have two of them, on for regular, and one for work, and I keep them on my headphones. I do understand it is a bit inconvenient for users who listen to music while charging and for the premium headphone users. My ear is probably not as good as an audiophile's but the dongle system is quite all right. I used the sony MDR 7550 and xb90ex and they both sound fantastic in this phone even if I use the dongle.
The front facing speakers sounds all right, not tinny. Can get loud enough.
Very solid phone still amazes me even after months of having it.";Aldee;11-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,bezel,fingerprint,fingerprint,performance,battery,headphone;2,0,2,2,2,2,2
5.0 out of 5 stars;Best Compact Phone;"Pros: Incredibly fast phone. Nice Display. Great camera. Compact size. Works with Verizon

Cons: HDR not available on Netflix yet. Amazon video and Netflix seem to freeze randomly.";akash koppa;17-Jul-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,display,camera,size;1,1,1,2
5.0 out of 5 stars;LTE works with at&t with this phone;"Added this review simply from the fact that I was unsure if this would work with LTE and at&t when i bought it. Seems some people were reporting it did not work.

I have no problem getting LTE service with at&t . I simply pulled my sim from my old htc 10, popped it in and booted it up.

I love the size and battery life of this phone. There are so few options when choosing a decent smaller phone, even less if you want a fast phone with latest chipsets. I have only been using it for a week but have no regrets and do not miss my htc10.

I would easily buy this again.";Ryan;15-Jun-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;size,battery,phone,phone,chipsets;2,2,2,1,2
5.0 out of 5 stars;this phone is amazing, I've played games;"After extensive research, I've decided to go with the XZ2 Compact. Performance wises, this phone is amazing, I've played games, watch videos, and streamed live shows all without the phone even heating up, which was an issue on my previews Xperia z3 compact. Screen quality is also incredible, you get to choose from 3 color options within the phone's settings at any time depending on your color preferences. And of course, the networks provider I used is MetroPCS, which I have no problem using their services; all I had to do was get the phone to one of their stores, buy a new sin card and have them transfer my old phone number. The Sony Xperia XZ2 Compact gives me all I look forward in a phone; great performance, beautiful small phone design that easily fits in one hand, great 4G LTE service from my provider and finally great battery life.";Graciela Rosario;23-Jun-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;performance,phone,phone,phone,service,phone,phone,performance;2,1,2,2,2,2,2,1
1.0 out of 5 stars;Apparently finger print sensor has been disabled for USA;"This phone has actually been wonderful. Fast and does everything with ease including great battery life and little to no bloatware if you choose. Literally no problems up to this point .

UNTIL a few days ago. My fingerprint sensor has essentially gone missing from my phone. No option for it in settings and doesn't respond to touch, its as if it has been completely removed from phone. This is after 4 months of ownership. I did everything to try and fix it myself. Sony initially had me do several things including complete software repair through my computer and after this didn't work they told me it had been disabled for US phones? Nothing online about this for xz2 compact (there is for older models with sensor in power button). So after going back and forth with Sony they would not give me straight answer of whether it is supposed to work or not!!! Offered to send it to repair sensor and maybe they could ""fix"" it but there is possibility it would be sent back with same issue? But then wouldn't answer whether or not it is supposed to work!!! FRUSTRATING! anyway just a heads up....lol";Anthony Crispino;4-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,battery,fingerprint,phone;1,1,2,2
3.0 out of 5 stars;Good phone if you don't care about the camera or sound quality;Great battery life and generally good functionality and processing speeds. But the sound on speaker is appalling and the camera is terrible compared to what I had been led to believe from reviews. Upgraded to this from a first generation pixel which broke, and the camera quality is like going back five years in comparison to that.;Amazon Customer;9-Mar-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;battery,camera,camera;1,1,0
5.0 out of 5 stars;Excellent phone for great price;No complaints.  Can't beat the price.  Seamless hookup with Verizon after installing new sim card.  My biggest need was a small phone with a good camera, and this phone fits.;w lynagh;8-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;price,camera,phone;2,1,1
5.0 out of 5 stars;Loving it so far;First time not having an iPhone and it sure is confusing but the camera is great and it works perfectly for my music so I've been pretty happy so far. Music sounds great through the speaker. Battery isn't the best but I charge my phone wherever I am anyways.;Amazon Customer;15-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;camera,speaker,battery;1,1,1
2.0 out of 5 stars;The only smartphone that can be used with one hand (UPDATE);"Sony is the only brand that offers a smartphone with all the top characteristics in a small package. Other brands offers smartphones with the name of the big brother but with half the characteristics, not just the screen size and the battery, but less capable processor, less ram, less storage, worst camera... Sony keeps offering a great battery life and a years in advance camera than the competitors. I lack a better image processing in still photograph, but the video in 4K HDR is awesome, the 960fps shoot is amazing, the screen as usual accurate to reality colors.
-UPDATE-
I keep what I said above, but I had a Sony Xperia Z5 Compact and it had the same problem I'm having again with this one. The bottom speaker is failing. It sounds creepy and it is going worst every day and I know the result, a muted speaker that is used by mostly apps, so you will be having a phone with muted Google Maps, muted handsfree, muted everything, the only thing that will work in a 50% is the videos as they are stereo, so you will hear them via the top speaker.
(Next part is the one I wrote back in time when I bought it. I don't keep the ""I highly recommend it"". It's true that is a good phone, but if it keeps breaking with the same problems something is not solved.)
I highly recommend this smartphone, Sony hasn't the best marketing campaigns, but the technology they produce is in many ways better than the more famous competitors, was the first to offer a waterproof phone since the Xperia Z, and since then all the Xperia Z/XZ were waterproof, the first in offering a 4K display, the first offering 960fps capture, stereo speakers, triluminous display, IPS displays, the first with Hi-Res Audio...
I'm not a fanboy, I used other brands, but all the others lack always something. Now with the new design, Sony is more aligned with the new trends and luckily avoiding the notch.";Javier Gallardo;14-Oct-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;sony,battery,camera,sony,speaker,speaker,speaker,smartphone,sony,marketing,competitor,display,display,design,sony;2,1,1,2,2,0,1,2,2,2,2,2,2,0,2
5.0 out of 5 stars;Good for one hand use;Works great, somewhat heavy though;Stanmark;13-May-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;-;2
1.0 out of 5 stars;worked great for 5 months;"bought it the first week of september and loved everything about it.
yesterday morning it just stopped getting service, can't make or receive calls or sms messages.
went through all the basic troubleshooting steps, called verizon, went through their t-shooting, they double checked my provisioning and gave me a new sim card - no luck.
sony was far less helpful. completely untrained and unknowledgeable reps kept repeating the same basic steps and kept trying to put it back on verizon. wouldn't even acknowledge the possibility that something was wrong with the phone itself.  they didn't even pretend to care. one chat rep asked if i had more questions and i sad yes - he referred me to an email he was sending with the solution and ended the chat - the email was a link to the sony support home page. home page. the start from scratch home page i clicked on before i gave up and chatted in with him on the first place.
i'm sure whatever the problem is with the phone, it's an isolated problem. but considering the complete lack of support i'd never buy another sony product, nor would i recommend anyone else do so. i'm going to end up recycling this thing and buying a real phone";Michael;10-Feb-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;service,phone,sony,support,phone;0,0,2,2,1
5.0 out of 5 stars;Light, fast, and affordable small phone!;"Switched from an iPhone SE to this phone.  Was considering a Pixel 2 but still no price drop and I don't really need the exclusive features or the camera.

The phone is responsive and has very little bloat ware unlike more mainstream Android phones.  The phone is easy to hold and the fingerprint sensor placement isn't as bad as some reviews make it.  You get used to it very quickly.  And it's much more accurate than the iphone's.  Only thing that I wish was improved is the weight.  It's a little heavier than the SE but I'm sure I'll get used to it too.";waddledee;14-Oct-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,price,camera,phone,phone,phone,fingerprint;2,2,1,2,2,2,2
1.0 out of 5 stars;You will regret buying this phone;Bought the Sony Xperia XZ2 Compact H8314 in September 2018, and while it worked OK when I got it, it has always had one or more issues making it difficult or impossible to use. Sony has obviously broken the underlying Android OS, and so it receives an endless stream of patches that cause new problems with each fix. Specifically, the fingerprint sensor, slow data over LTE, screen not responding to touch, screen lock not working, and now the cellular network connection will spontaneously quit working several times a day.;PoyH.;26-Apr-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;sony,sony,fingerprint,screen,screen,network;2,0,2,2,2,2
5.0 out of 5 stars;Excellent small android for Verizon;"I've been looking for a small android phone on Verizon for a while now.  My previous phone was an HTC One Remix (similar to One mini).  Most importantly for me, it's similar in size to an iphone 7 and works on Verizon.  Verizon doesn't sell it but it's compatible with their network.  Verizon has offered nothing but monsters and I prefer something that fits easily in my pocket.

The XZ2 Compact has most of the features I want.  The camera seems to take great pictures.  The fingerprint sensor works very well.  It's fast by comparison to my old phone, unsurprisingly.  And the crapware doesn't seem to  be ever present.  It's also cheaper than the Google Pixel 2 as well as smaller.  I understand that the Pixel is probably a slightly better phone, but this was a close second in reviews, smaller, and $150 cheaper.

Now downsides: it doesn't have Qi wireless charging, which would be nice, but not a huge deal to me.  Also I'm not thrilled about the lack of an earphone plug, but it does include a usb-c adapter.  Lastly, the phone is surprisingly heavier and thicker than I expected in comparison to the HTC One Remix.  Hopefully that is mostly battery and will contribute to good battery life.  I haven't had the phone long enough to gauge battery life well.";Jerry Quinn;30-Sep-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,size,network,camera,fingerprint,phone,battery,battery;2,2,1,1,2,1,1,2
;;;;;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;-;2
5.0 out of 5 stars;Incredible Phone;"***see end of page

This is a very early review, but my first impression is that this is a top notch well thought out device.  The fit of the device in my hand is absolutely perfect, the screen is crisp and clear and comes with built in tools to test all pixels.  The dedicated camera button is much welcomed,  and the camera is fast and pictures are magnificent indoors and out.  The Snapdragon 845 is incredibly fast compared to my 600 series chipset on my last phone, there is absolutely no lag.  Android Pie is available for download now (01-14-2019), as well, the Sony GUI and apps are updated to support and fully integrate into the updated Android OS.  Sony has done an incredible job with both the hardware and software on this device, hats off to a job well done.  I purchased the short version type C wireless charging receiver by Nillkin Magic as well as a charge plate to compensate for the lack of wireless charging.  Another reviewer has confirmed that this wireless charging solution works well with this phone.  In addition, I purchased a SanDisk 400GB Extreme microSD UHS-I Card, you'll need the extreme version to record in 4k (the ultra version of this card spawns errors due to insufficient sustained write speed for 4k video).  I purchased multiple covers, I will update the review to confirm which ones support the wireless charging receiver.  In my opinion, the Sony Xperia XZ2 Compact is the absolute best no compromise compact phone on the market today and it's a safe bet that this device will not let you down.

***See my review entitled [Sony Xperia XZ2 Compact (2018 Model) and Nillkin Magic Tag (Short Version)] for a great case and wireless charging solution.";Valkerie Silk;14-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;camera,button,phone,sony,phone;2,2,1,2,2
5.0 out of 5 stars;Small and powerful;Overall, this is a very good compact phone. I tried it with both Verizon and ATT, and it worked with both networks. As more phone companies aim for a bigger screen, Sony has taken their top of the line Xperia phone and made it smaller.  It fits nicely in the hand, and the screen is super sharp, bright, and colorful.  I opened a few apps, checked email, and made a few phone calls. Everything operated smoothly and quickly. This is a great second phone for me since I am not willing to give up my Google Nexus 6P just yet, but when I decide to go smaller, the Sony Xperia XZ compact would be a great choice.;Herschel Greenberg;12-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,phone,sony;2,2,2,2
4.0 out of 5 stars;So far so good. Not what I was used to with a ...;So far so good. Not what I was used to with a Pixel, but... Google customer support was lame (2 dead Pixels, warranty didn't honor last one) Hopefully this phone will hold better. My last try at Android, trying to avoid the fruit;Rodrigo Sosa Porta;4-Sep-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone;0
5.0 out of 5 stars;Xz 3;Everything is good;simon;17-Oct-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews;everything;1
5.0 out of 5 stars;Great phone;Received it on time. Brand new I love it;Amazon Customer;21-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews;time;1
5.0 out of 5 stars;Fancy phone.;Does everything a computer in your pocket aught to do.;Nathan Taylor;28-Feb-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;-;2
5.0 out of 5 stars;the display is beautiful- wow;"My husband is actually an Android developer for a start-up and even he was impressed with this phone, which says a lot since he works with so many of them. The screen is beautiful for a phone- it really does take the whole ""phone"" thing to an entirely new level. I will admit that we are mostly iPhone people in day-to-day use, but phones like this make me consider switching all of us over simply because the clarity of the screen and the camera is beyond what is available to us in the Apple range. Sony, as always, really does knock it out of the park with their displays, whether it's TVs or devices. I'm truly impressed with this one.";Chel Micheline;28-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews;phone,screen,phone,displays,screen,camera,phones,devices;1,1,1,1,1,1,1,1
5.0 out of 5 stars;Sony best. VoLTE is support on T-MOBILE;Great phone with excellent screen. Jesse review is incorrect with regards to VoLTE on T-Mobile... VoLTE on T-Mobile does work;Jeffrey J Mark;20-Oct-18;;phone,screen;1,1
5.0 out of 5 stars;Wonderful phone;I think cell phones are really about personal preference, what I like may not be the same for someone else. Let me start with the fingerprint scanner, it is in a perfect place for me.  I don't have huge hands and due to the length, I'm not stretching my finger around to find the scanner, I have never accidentally hovered over the camera.  One on the other things I love is the camera system. How many phones come with a dedicated camera button?  This was a feature I missed on my previous phone.  The camera itself is located in such a great position.  I've haven't accidentally taken a picture of my finger when holding it in landscape mode.  The system is snappy and fluid.  The screen looks awesome.  I just wish manufactures would bring back the headphone jack.  This was a bundle purchase with the xperia duo headset.  At first they were awkward to put on but after a few tries you get used to them quickly.  They don't seal into the ear like my other headset which is nice.  They sound amazing.  Overall this is a great phone and headset.  I really love this phone, I'm glad I didn't listen to all of the negative reviews.;Casper;1-Jan-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;phones,fingerprint,scanner,scanner,camera,camera,system,phones,camera,button,phone,camera,picture,landscape,mode,system,screen,headphone,jack,headset,headset,phone,headset,phone;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1
5.0 out of 5 stars;Quality good;Internet , text ....;Hoa N.;6-Mar-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews;internet,text;2,2
3.0 out of 5 stars;Buy a non slip case, BEFORE you buy the phone.;"The phone is as slippery as a bar of soap. The whole thing is made of gorilla glass.
My S8 active had a plastic screen to prevent cracking. They could have made it out of plastic.
The seat of my jeep pushed it out of my pocket when I hopped out, because there is NOTHING for the cotton to hold on to when it is in my pocket.
The back of the phone broke, a day before I got the case for it.
Oh yeah, I need a reciept for the insurance plan to replace it. There is no way to get a reciept for the company, from Amazon.
Buy it from a best buy, if you're a die hard Sony, loyalist like myself.";Joseph A.;3-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;phone,gorilla,glass,screen,plastic,phone,case;0,1,1,0,1,0,2
4.0 out of 5 stars;A svelte, powerful flagship that should be less expensive;"Being a Vine reviewer puts me in a strange position relative to most phone users. I keep getting offered Sony phones, because I've reviewed them in the past. I have now reviewed the XA1, XZ1, XZ2, and XZ2 Premium. So I have a very fine grained perspective when it comes to the XZ3, and will approach this from the aspect of ""which Sony phone should you choose?""

*Why Sony?*

First, I suppose, is the question of ""Why a Sony Phone?"" Well, the answer to my mind is an emphasis on entertainment, with excellent screens and front-facing stereo speakers. Second is camera, with an emphasis on high detail, high-megapixel photos. Third is general build quality - Sony makes beautiful hardware. Now, of course, Apple and Samsung also do these three things pretty well, too. They take differing approaches to camera and A/V quality, but I do think these three companies are within spitting distance of each other.

*Sony’s 2018 Lineup*

OK, Now, I'm going to compare the three most recent Sony models - the XZ2, XZ2 Premium, and XZ3. I don't know what Sony execs are smoking over there in Tokyo, but they have decided to release these models within 6 months of each other - from April through October 2018, respectively. So new stock is still available for all three. Why they chose to cannibalize themselves this way is beyond me. I can't imagine an XZ2 buyer being very happy with Sony releasing the XZ3 a bit less than 6 months after they plunked down for their current phone.

All three phones share Sony's new ""Ambient Flow"" design language. This means they are round, slippery, shiny glass sandwich phones that have reduced bezels compared to their predecessors and a fingerprint sensor in the center of the rear of the phone body. All three share the ""Motion Eye"" camera sensor that excels at 960fps slow motion filming, 4K HDR video, and capturing bursts of moving still shots while staying in focus. All three utilize the Snapdragon 845 system-on-a-chip with Adreno 630 graphics. So they are all very capable 2018 Android flagships.

The differences: The XZ2 has 4gb of RAM on board. It has an 18:9 IPS LCD display with a resolution of 1080x2160. The XZ2 Premium has 6gb of RAM, a 16:9 4K IPS LCD screen at 3840x2160, and a second monochrome camera module for improved low light performance. The XZ3 kind of splits the difference between the two. It has 4gb of RAM, the same camera module as the XZ2, but upgrades the 18:9 screen to a 6 inch HDR OLED display with a resolution of 1440x1880. Price wise, these models are going for 700, 1000, and 900 respectively at present.

So the $200 difference between the XZ2 and XZ3 all comes down to the screen. And I will say, it is an absolutely beautiful screen. The blacks are as close to zero as they eye can see, and the brightness for HDR video is spectacular. It also has the trendy curved side edges that you might like on the Samsung Galaxy line. But otherwise, the XZ3 is functionally identical to the XZ2. It performs the same, gets basically the same 1-day battery life (5-6 hours of screen on time), and takes identical pictures. I would say the price premium is only justified if you really prize the display and watch a lot of high quality video.

The XZ2 Premium is a bit of a different beast. It does perform basically identically on Android tasks, given the same internals. The 6gb of RAM seem to be dedicated to the camera, which is the big differentiator. Adding the second low-light module to the camera does improve low light performance over the XZ2 and XZ3. It’s not night and day (so to speak) but the differences are clearly there upon close inspection. There is more detail and less noise on the XZ2 Premium’s low light photos. Its screen is the highest resolution of the bunch, and it performs well with HDR video – though the XZ3 probably beats it with its deeper native contrast ratio. Now, is this worth a $300 price premium over the XZ2? Personally, I don’t think so. Given the choice of which one to use for free, I’ll take the XZ2 Premium. But if I were doing the math on my own budget, the XZ2 would be extremely tempting.

*XZ3 Specific notes*

The XZ3 does also add a few new features, almost all of which are superfluous. “Side Sense” brings up a shortcut menu when you double tap the curved edges of the screen. It is prone to misfires, though, so is more of an annoyance than anything. The phone also recognizes when you pull it out of your pocket and orient it in landscape, and pulls up the camera. But since you still have to tap the screen to initiate the camera, it really offers no benefit over the (wonderful) dedicated shutter button.

The XZ3 is probably the prettiest of the three phones, and is also the lightest. If you’re into comparing phones with your friends, it is likely the one which will get the most “oohs and aahs” next to a Galaxy S9 or iPhone Xs.

A case is an absolute necessity, since the phone is so thin, svelte, and slippery. I almost dropped it several times before nestling it into its excellent Ringke Fusion X case.

*Conclusion*

People who want to buy a Sony phone have been put in a hard spot by… Sony. It has released three similar flagship phones within 6 months. All three of the phones perform basically identically when it comes to speed. The XZ3 has the best screen. The XZ2 Premium has the best camera. Which of these three areas of performance you value most is how you should make your decision if a Sony phone is in your future. I frankly think the XZ2 will offer the best bang-for-buck for most users. It is also the model that is now best situated to compete with phones like the OnePlus 6T on price. Only those who seriously prioritize display or camera should consider the “step-up” models, which come at a significant price premium.

Photos:
1. XZ2 Premium cat in very low light
2. XZ3 cat in very low light
3. ""Side Sense"" menu in action
4. HDR 4K video in action
5. City scene at dusk
6. XZ3 Running Square Home 2 launcher
7. XZ2 Premium still life in good light
8. XZ3 Still life in good light

Please see the comments for a link to higher res images.";Matthew T. Weflen;1-Nov-18;;phone,phones,phone,phone,screens,stereo,speakers,camera,photos,build,quality,hardware,phone,phones,bezels,fingerprint,sensor,phone,camera,motion,eye,sensor,motion,filming,hdr,video,bursts,shots,snapdragon,system-on-a-chip,graphics,ram,board,ips,display,resolution,ram,ips,monochrome,camera,ram,screen,inch,hdr,display,screen,images,res,light,video,camera,photos,display,camera,camera,phones,phones,phone,phone,phones,button,camera,camera,landscape,phone,screen,menu;2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
